vehicle,time,event,px,py,pz,speed,desiredSpeed,maxSpeed,lane,pathId,intersectionId,distTravelled,pathLength,pathPct,decision,probability,motionState,signalState,maneuverState,isBlocked,isStuck,isInQueue,routeTrace
Car_1(Clone)_2187,29.37,FRAME,-339.99,-0.27,1.75,0.00,13.12,14.48,Lane_way w_3,Path_way w_3,way w,0.00,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Car_1(Clone)_4817,29.37,FRAME,8.75,-0.27,339.99,0.00,13.52,15.83,Lane_way n_0,Path_way n_0,way n,0.00,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_3623,29.37,FRAME,5.25,0.01,224.25,8.46,8.49,8.49,Lane_way n_1,Path_way n_1,way n,115.74,316.79,0.365,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_2(Clone)_4356,29.37,FRAME,-5.25,0.02,-172.07,15.85,15.95,16.98,Lane_way s_4,Path_way s_4,way s,167.92,316.79,0.530,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4
MiniBus_Ambulance(Clone)_2928,29.37,FRAME,-1.75,0.00,-249.48,9.69,9.72,9.72,Lane_way s_3,Path_way s_3,way s,90.51,316.79,0.286,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_8646,29.37,FRAME,1.75,0.00,255.23,13.04,13.11,15.06,Lane_way n_2,Path_way n_2,way n,84.76,316.79,0.268,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_6149,29.37,FRAME,335.36,0.01,-5.25,6.43,13.80,15.61,Lane_way e_1,Path_way e_1,way e,4.63,316.79,0.015,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Jeep_2(Clone)_6846,29.37,STATE_SIGNAL,,,,,,,,Approaching,,,,,,,,,,,,,START
Car_4(Clone)_1430,29.39,FRAME,-8.93,-0.03,8.76,12.72,13.93,15.72,Arc_way w_5__way e_5,ArcPath_Arc_way w_5__way e_5,none,14.27,46.40,0.307,,,Cruising,Approaching,Turning,0,0,0,START>LC:Lane_way w_5>L:Arc_way w_5__way e_5
Car_4(Clone)_1552,29.39,LANE_DECISION,,,,,,,,Arc_way w_4__way e_4,way w,,,,graph_route→Node A,1.00,,,,,,,START>LC:Lane_way w_4
Car_4(Clone)_1552,29.39,INTERSECTION_REGISTERED,,,,,,,,ArcPath_Arc_way w_4__way e_4,(-23, 0, 5),,,,turn=straight priority=2.40,2.40,,,,,,,START>LC:Lane_way w_4
Car_4(Clone)_1552,29.39,LANE_ADVANCE,,,,,,,,Arc_way w_4__way e_4,,,,,,,,,,,,,START>LC:Lane_way w_4
Car_4(Clone)_1552,29.39,STATE_SIGNAL,,,,,,,,Approaching,,,,,,,,,,,,,START>LC:Lane_way w_4>L:Arc_way w_4__way e_4
Car_9(Clone)_5828,29.39,FRAME,1.75,0.01,136.57,13.46,13.53,13.53,Lane_way n_2,Path_way n_2,way n,203.42,316.79,0.642,,,Cruising,Approaching,LaneKeeping,0,0,0,START
MiniBus_Ambulance(Clone)_4009,29.39,FRAME,-210.07,-0.01,1.75,16.40,16.49,17.89,Lane_way w_3,Path_way w_3,way w,129.92,316.79,0.410,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way w_3
Car_7(Clone)_4862,29.41,COLLISION_RISK,,,,,,,,Car_4(Clone)_8440,beside_left,,,,dist=3.6,,,,,,,,START
Car_7(Clone)_4862,29.41,FRAME,30.86,0.00,-1.75,0.00,12.92,12.92,Lane_way e_2,Path_way e_2,way e,309.13,316.79,0.976,,,Stopped,WaitingRed,LaneKeeping,0,0,0,START
Car_4(Clone)_8440,29.41,COLLISION_RISK,,,,,,,,Car_7(Clone)_4862,beside_right,,,,dist=3.6,,,,,,,,START>LC:Lane_way e_1
Car_4(Clone)_8440,29.41,COLLISION_RISK,,,,,,,,Car_8(Clone)_1941,rear_right,,,,dist=13.4 closing=6.9,,,,,,,,START>LC:Lane_way e_1
Car_4(Clone)_8440,29.41,FRAME,30.01,-0.03,-5.25,3.25,13.54,14.20,Lane_way e_1,Path_way e_1,way e,309.98,316.79,0.978,,,Braking,WaitingRed,LaneKeeping,0,0,0,START>LC:Lane_way e_1
Car_7(Clone)_9820,29.41,STATE_MOTION,,,,,,,,Cruising,,,,,,,,,,,,,START>LC:Lane_way s_4
Car_4(Clone)_1552,29.41,STATE_MOTION,,,,,,,,Cruising,,,,,,,,,,,,,START>LC:Lane_way w_4>L:Arc_way w_4__way e_4
Car_4(Clone)_1552,29.41,STATE_MANEUVER,,,,,,,,Turning,,,,,,,,,,,,,START>LC:Lane_way w_4>L:Arc_way w_4__way e_4
Car_4(Clone)_1552,29.41,FRAME,-29.00,-0.03,5.25,8.25,14.57,17.02,Arc_way w_4__way e_4,ArcPath_Arc_way w_4__way e_4,none,0.00,46.40,0.000,,,Cruising,Approaching,Turning,0,0,0,START>LC:Lane_way w_4>L:Arc_way w_4__way e_4
Jeep_2(Clone)_5775,29.41,FRAME,-5.25,0.01,-64.71,14.26,14.33,15.64,Lane_way s_4,Path_way s_4,way s,275.28,316.79,0.869,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4
Police_2(Clone)_7766,29.41,COLLISION_RISK,,,,,,,,MiniBus_Ambulance(Clone)_2333,rear_right,,,,dist=9.2 closing=2.3,,,,,,,,START
Car_2(Clone)_2008,29.41,FRAME,231.36,0.02,-7.30,10.74,12.33,12.33,Lane_way e_1,Path_way e_1,way e,108.63,316.79,0.343,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way e_1
Car_3(Clone)_8229,29.41,FRAME,-299.05,-0.01,5.25,11.53,11.62,11.62,Lane_way w_4,Path_way w_4,way w,40.94,316.79,0.129,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_3775,29.44,FRAME,5.16,0.00,28.62,2.72,12.30,12.30,Arc_way n_1__way w_1,ArcPath_Arc_way n_1__way w_1,none,0.00,40.80,0.000,,,Cruising,Approaching,Turning,0,0,0,START>L:Arc_way n_1__way w_1
Car_2(Clone)_9622,29.44,FRAME,77.84,0.02,-8.75,11.96,12.02,12.02,Lane_way e_0,Path_way e_0,way e,262.15,316.79,0.828,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_8(Clone)_1941,29.44,FRAME,42.71,0.02,-1.75,10.05,10.30,19.44,Lane_way e_2,Path_way e_2,way e,297.28,316.79,0.938,,,Braking,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way e_2
Taxi(Clone)_7712,29.44,FRAME,120.31,0.01,-8.75,12.72,12.78,12.93,Lane_way e_0,Path_way e_0,way e,219.68,316.79,0.693,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_8025,29.44,FRAME,216.60,-0.03,-8.75,8.49,8.51,8.51,Lane_way e_0,Path_way e_0,way e,123.39,316.79,0.389,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_3(Clone)_8018,29.44,FRAME,5.25,-0.01,260.89,9.42,9.45,9.45,Lane_way n_1,Path_way n_1,way n,79.10,316.79,0.250,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_2(Clone)_4302,29.44,FRAME,-1.75,0.02,-270.72,12.12,12.17,12.17,Lane_way s_3,Path_way s_3,way s,69.27,316.79,0.219,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_4954,29.44,FRAME,5.23,0.00,301.24,13.77,14.16,16.37,Lane_way n_1,Path_way n_1,way n,38.75,316.79,0.122,,,Cruising,Approaching,LaneChangeLeft,0,0,0,START>LC:Lane_way n_1
Car_4(Clone)_7754,29.44,FRAME,2.69,-0.03,328.67,9.74,16.00,19.44,Lane_way n_2,Path_way n_2,way n,11.32,316.79,0.036,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way n_2
Car_6(Clone)_4473,29.44,FRAME,-5.25,0.02,-339.92,0.37,10.13,15.37,Lane_way s_4,Path_way s_4,way s,0.07,316.79,0.000,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_5327,29.46,FRAME,11.26,0.00,10.29,13.34,14.92,15.28,Arc_way n_2__way e_3,ArcPath_Arc_way n_2__way e_3,none,16.26,31.08,0.523,,,Cruising,Approaching,Turning,0,0,0,START>LC:Lane_way n_2>L:Arc_way n_2__way e_3
Car_3(Clone)_1086,29.46,FRAME,-94.25,-0.01,5.25,13.29,13.35,14.66,Lane_way w_4,Path_way w_4,way w,245.74,316.79,0.776,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way w_4
Car_6(Clone)_8350,29.46,FRAME,-263.81,0.02,8.16,7.38,7.45,7.45,Lane_way w_5,Path_way w_5,way w,76.18,316.79,0.240,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way w_5
Car_9(Clone)_2269,29.46,FRAME,-8.75,0.01,-280.09,11.60,11.65,11.65,Lane_way s_5,Path_way s_5,way s,59.90,316.79,0.189,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_6859,29.46,FRAME,-5.25,0.01,-330.11,9.13,13.51,15.69,Lane_way s_4,Path_way s_4,way s,9.88,316.79,0.031,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_4862,29.46,COLLISION_RISK,,,,,,,,Car_4(Clone)_8440,beside_left,,,,dist=3.6,,,,,,,,START
Jeep_2(Clone)_9985,29.46,FRAME,-5.25,0.01,-12.77,12.83,12.88,15.34,Arc_way s_4__way n_4,ArcPath_Arc_way s_4__way n_4,none,10.43,46.40,0.225,,,Cruising,Approaching,Turning,0,0,0,START>LC:Lane_way s_4>L:Arc_way s_4__way n_4
Car_4(Clone)_8440,29.46,COLLISION_RISK,,,,,,,,Car_7(Clone)_4862,beside_right,,,,dist=3.6,,,,,,,,START>LC:Lane_way e_1
Car_4(Clone)_8440,29.46,COLLISION_RISK,,,,,,,,Car_8(Clone)_1941,rear_right,,,,dist=13.0 closing=6.9,,,,,,,,START>LC:Lane_way e_1
Car_7(Clone)_9820,29.46,FRAME,-5.25,0.00,-32.17,12.70,15.82,19.44,Lane_way s_4,Path_way s_4,way s,307.82,316.79,0.972,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4
Police_2(Clone)_7766,29.46,COLLISION_RISK,,,,,,,,MiniBus_Ambulance(Clone)_2333,rear_right,,,,dist=9.1 closing=2.3,,,,,,,,START
Police_2(Clone)_7766,29.46,FRAME,194.62,0.00,-5.25,9.95,9.99,9.99,Lane_way e_1,Path_way e_1,way e,145.37,316.79,0.459,,,Cruising,Approaching,LaneKeeping,0,0,0,START
MiniBus_Ambulance(Clone)_2333,29.46,FRAME,202.97,0.00,-1.75,12.24,12.29,12.29,Lane_way e_2,Path_way e_2,way e,137.02,316.79,0.433,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way e_2
Police_2(Clone)_9688,29.46,FRAME,-5.25,0.00,-240.94,12.72,12.78,13.80,Lane_way s_4,Path_way s_4,way s,99.05,316.79,0.313,,,Cruising,Approaching,LaneKeeping,0,0,0,START
MiniBus_Ambulance(Clone)_3172,29.46,FRAME,275.30,-0.01,-5.25,15.64,15.82,18.21,Lane_way e_1,Path_way e_1,way e,64.69,316.79,0.204,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way e_1
Jeep_2(Clone)_6846,29.46,FRAME,-339.99,0.01,8.75,0.11,11.23,11.23,Lane_way w_5,Path_way w_5,way w,0.00,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_7049,29.49,FRAME,-8.75,0.01,-75.24,10.96,11.00,11.00,Lane_way s_5,Path_way s_5,way s,264.75,316.79,0.836,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_5
Car_1(Clone)_2187,29.49,FRAME,-339.99,-0.27,1.75,0.00,13.12,14.48,Lane_way w_3,Path_way w_3,way w,0.00,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Car_1(Clone)_4817,29.49,FRAME,8.75,-0.27,339.99,0.00,13.52,15.83,Lane_way n_0,Path_way n_0,way n,0.00,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_3623,29.49,FRAME,5.25,0.01,223.24,8.46,8.49,8.49,Lane_way n_1,Path_way n_1,way n,116.75,316.79,0.369,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_2(Clone)_4356,29.49,FRAME,-5.25,0.02,-170.17,15.85,15.95,16.98,Lane_way s_4,Path_way s_4,way s,169.82,316.79,0.536,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4
MiniBus_Ambulance(Clone)_2928,29.49,FRAME,-1.75,0.00,-248.32,9.69,9.72,9.72,Lane_way s_3,Path_way s_3,way s,91.67,316.79,0.289,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_8646,29.49,FRAME,1.75,0.00,253.66,13.04,13.11,15.06,Lane_way n_2,Path_way n_2,way n,86.33,316.79,0.273,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_6149,29.49,FRAME,334.55,0.01,-5.25,6.99,13.80,15.61,Lane_way e_1,Path_way e_1,way e,5.44,316.79,0.017,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_1430,29.52,STATE_MOTION,,,,,,,,Braking,,,,,,,,,,,,,START>LC:Lane_way w_5>L:Arc_way w_5__way e_5
Car_4(Clone)_1430,29.52,FRAME,-7.39,-0.03,8.76,12.89,13.93,15.72,Arc_way w_5__way e_5,ArcPath_Arc_way w_5__way e_5,none,15.81,46.40,0.341,,,Braking,Approaching,Turning,0,0,0,START>LC:Lane_way w_5>L:Arc_way w_5__way e_5
Car_9(Clone)_5828,29.52,FRAME,1.75,0.01,134.95,13.46,13.53,13.53,Lane_way n_2,Path_way n_2,way n,205.04,316.79,0.647,,,Cruising,Approaching,LaneKeeping,0,0,0,START
MiniBus_Ambulance(Clone)_4009,29.52,FRAME,-208.10,-0.01,1.75,16.40,16.49,17.89,Lane_way w_3,Path_way w_3,way w,131.89,316.79,0.416,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way w_3
Car_7(Clone)_4862,29.53,COLLISION_RISK,,,,,,,,Car_4(Clone)_8440,beside_left,,,,dist=3.7,,,,,,,,START
Car_7(Clone)_4862,29.53,FRAME,30.86,0.00,-1.75,0.00,12.92,12.92,Lane_way e_2,Path_way e_2,way e,309.13,316.79,0.976,,,Stopped,WaitingRed,LaneKeeping,0,0,0,START
Car_4(Clone)_8440,29.53,COLLISION_RISK,,,,,,,,Car_7(Clone)_4862,beside_right,,,,dist=3.7,,,,,,,,START>LC:Lane_way e_1
Car_4(Clone)_8440,29.53,COLLISION_RISK,,,,,,,,Car_8(Clone)_1941,rear_right,,,,dist=12.6 closing=6.9,,,,,,,,START>LC:Lane_way e_1
Car_4(Clone)_8440,29.53,FRAME,29.68,-0.03,-5.25,2.50,13.54,14.20,Lane_way e_1,Path_way e_1,way e,310.31,316.79,0.980,,,Braking,WaitingRed,LaneKeeping,0,0,0,START>LC:Lane_way e_1
Car_4(Clone)_1552,29.53,FRAME,-28.08,-0.03,5.25,7.40,14.57,17.02,Arc_way w_4__way e_4,ArcPath_Arc_way w_4__way e_4,none,0.00,46.40,0.000,,,Cruising,Approaching,Turning,0,0,0,START>LC:Lane_way w_4>L:Arc_way w_4__way e_4
Jeep_2(Clone)_5775,29.53,FRAME,-5.25,0.01,-62.99,14.26,14.33,15.64,Lane_way s_4,Path_way s_4,way s,277.00,316.79,0.874,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4
Police_2(Clone)_7766,29.53,COLLISION_RISK,,,,,,,,MiniBus_Ambulance(Clone)_2333,rear_right,,,,dist=8.9 closing=2.3,,,,,,,,START
Car_2(Clone)_2008,29.53,FRAME,230.11,0.02,-6.95,10.97,12.33,12.33,Lane_way e_1,Path_way e_1,way e,109.88,316.79,0.347,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way e_1
Car_3(Clone)_8229,29.53,FRAME,-297.66,-0.01,5.25,11.54,11.62,11.62,Lane_way w_4,Path_way w_4,way w,42.33,316.79,0.134,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_3775,29.55,FRAME,5.07,0.00,28.27,3.27,12.30,12.30,Arc_way n_1__way w_1,ArcPath_Arc_way n_1__way w_1,none,0.00,40.80,0.000,,,Cruising,Approaching,Turning,0,0,0,START>L:Arc_way n_1__way w_1
Car_2(Clone)_9622,29.55,FRAME,76.41,0.02,-8.75,11.96,12.02,12.02,Lane_way e_0,Path_way e_0,way e,263.58,316.79,0.832,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_8(Clone)_1941,29.55,FRAME,41.56,0.02,-1.75,9.26,10.14,19.44,Lane_way e_2,Path_way e_2,way e,298.43,316.79,0.942,,,Braking,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way e_2
Taxi(Clone)_7712,29.55,FRAME,118.78,0.01,-8.75,12.72,12.78,12.93,Lane_way e_0,Path_way e_0,way e,221.21,316.79,0.698,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_8025,29.55,FRAME,215.58,-0.03,-8.75,8.49,8.51,8.51,Lane_way e_0,Path_way e_0,way e,124.41,316.79,0.393,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_3(Clone)_8018,29.55,FRAME,5.25,-0.01,259.76,9.42,9.45,9.45,Lane_way n_1,Path_way n_1,way n,80.23,316.79,0.253,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_2(Clone)_4302,29.55,FRAME,-1.75,0.02,-269.27,12.12,12.17,12.17,Lane_way s_3,Path_way s_3,way s,70.72,316.79,0.223,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_4954,29.55,FRAME,5.23,0.00,299.59,13.82,14.16,16.37,Lane_way n_1,Path_way n_1,way n,40.40,316.79,0.128,,,Cruising,Approaching,LaneChangeLeft,0,0,0,START>LC:Lane_way n_1
Car_4(Clone)_7754,29.55,FRAME,2.55,-0.03,327.47,10.21,16.00,19.44,Lane_way n_2,Path_way n_2,way n,12.52,316.79,0.040,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way n_2
Car_6(Clone)_4473,29.55,FRAME,-5.25,0.02,-339.87,0.56,10.05,15.37,Lane_way s_4,Path_way s_4,way s,0.12,316.79,0.000,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_1430,29.56,STATE_MOTION,,,,,,,,Cruising,,,,,,,,,,,,,START>LC:Lane_way w_5>L:Arc_way w_5__way e_5
Taxi(Clone)_5327,29.56,FRAME,12.46,0.00,9.21,13.55,14.92,15.28,Arc_way n_2__way e_3,ArcPath_Arc_way n_2__way e_3,none,17.93,31.08,0.577,,,Cruising,Approaching,Turning,0,0,0,START>LC:Lane_way n_2>L:Arc_way n_2__way e_3
Car_3(Clone)_1086,29.56,FRAME,-92.66,-0.01,5.25,13.29,13.35,14.66,Lane_way w_4,Path_way w_4,way w,247.33,316.79,0.781,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way w_4
Car_6(Clone)_8350,29.56,FRAME,-262.92,0.02,8.24,7.40,7.45,7.45,Lane_way w_5,Path_way w_5,way w,77.07,316.79,0.243,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way w_5
Car_9(Clone)_2269,29.56,FRAME,-8.75,0.01,-278.69,11.60,11.65,11.65,Lane_way s_5,Path_way s_5,way s,61.30,316.79,0.193,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_6859,29.56,FRAME,-5.25,0.01,-328.98,9.57,13.51,15.69,Lane_way s_4,Path_way s_4,way s,11.01,316.79,0.035,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_4862,29.60,COLLISION_RISK,,,,,,,,Car_4(Clone)_8440,beside_left,,,,dist=3.7,,,,,,,,START
Jeep_2(Clone)_9985,29.60,FRAME,-5.25,0.01,-11.23,12.83,12.88,15.34,Arc_way s_4__way n_4,ArcPath_Arc_way s_4__way n_4,none,11.97,46.40,0.258,,,Cruising,Approaching,Turning,0,0,0,START>LC:Lane_way s_4>L:Arc_way s_4__way n_4
Car_4(Clone)_8440,29.60,COLLISION_RISK,,,,,,,,Car_7(Clone)_4862,beside_right,,,,dist=3.7,,,,,,,,START>LC:Lane_way e_1
Car_4(Clone)_8440,29.60,COLLISION_RISK,,,,,,,,Car_8(Clone)_1941,rear_right,,,,dist=12.2 closing=6.9,,,,,,,,START>LC:Lane_way e_1
Car_7(Clone)_9820,29.60,FRAME,-5.25,0.00,-30.64,12.89,15.82,19.44,Lane_way s_4,Path_way s_4,way s,309.35,316.79,0.977,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4
Police_2(Clone)_7766,29.60,COLLISION_RISK,,,,,,,,MiniBus_Ambulance(Clone)_2333,rear_right,,,,dist=8.8 closing=2.3,,,,,,,,START
Police_2(Clone)_7766,29.60,FRAME,193.42,0.00,-5.25,9.95,9.99,9.99,Lane_way e_1,Path_way e_1,way e,146.57,316.79,0.463,,,Cruising,Approaching,LaneKeeping,0,0,0,START
MiniBus_Ambulance(Clone)_2333,29.60,FRAME,201.50,0.00,-1.75,12.24,12.29,12.29,Lane_way e_2,Path_way e_2,way e,138.49,316.79,0.437,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way e_2
Police_2(Clone)_9688,29.60,FRAME,-5.25,0.00,-239.41,12.72,12.78,13.80,Lane_way s_4,Path_way s_4,way s,100.58,316.79,0.317,,,Cruising,Approaching,LaneKeeping,0,0,0,START
MiniBus_Ambulance(Clone)_3172,29.60,FRAME,273.42,-0.01,-5.25,15.65,15.82,18.21,Lane_way e_1,Path_way e_1,way e,66.57,316.79,0.210,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way e_1
Jeep_2(Clone)_6846,29.60,FRAME,-339.98,0.02,8.75,0.05,11.23,11.23,Lane_way w_5,Path_way w_5,way w,0.01,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Car_9(Clone)_7049,29.61,FRAME,-8.75,0.01,-73.93,10.96,11.00,11.00,Lane_way s_5,Path_way s_5,way s,266.06,316.79,0.840,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_5
Car_7(Clone)_9820,29.61,STATE_MOTION,,,,,,,,Braking,,,,,,,,,,,,,START>LC:Lane_way s_4
Car_1(Clone)_2187,29.61,FRAME,-339.99,-0.27,1.75,0.00,13.12,14.48,Lane_way w_3,Path_way w_3,way w,0.00,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Car_1(Clone)_4817,29.61,FRAME,8.75,-0.27,339.99,0.00,13.52,15.83,Lane_way n_0,Path_way n_0,way n,0.00,316.79,0.000,,,Idle,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_3623,29.61,FRAME,5.25,0.01,222.22,8.46,8.49,8.49,Lane_way n_1,Path_way n_1,way n,117.77,316.79,0.372,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_2(Clone)_4356,29.61,FRAME,-5.25,0.02,-168.27,15.85,15.95,16.98,Lane_way s_4,Path_way s_4,way s,171.72,316.79,0.542,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4
MiniBus_Ambulance(Clone)_2928,29.61,FRAME,-1.75,0.00,-247.16,9.69,9.72,9.72,Lane_way s_3,Path_way s_3,way s,92.83,316.79,0.293,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_8646,29.61,FRAME,1.75,0.00,252.10,13.04,13.11,15.06,Lane_way n_2,Path_way n_2,way n,87.89,316.79,0.277,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Taxi(Clone)_6149,29.61,FRAME,333.68,0.01,-5.25,7.53,13.80,15.61,Lane_way e_1,Path_way e_1,way e,6.31,316.79,0.020,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_4(Clone)_1430,29.64,FRAME,-5.89,-0.04,8.76,12.27,13.93,15.72,Arc_way w_5__way e_5,ArcPath_Arc_way w_5__way e_5,none,17.31,46.40,0.373,,,Cruising,Approaching,Turning,0,0,0,START>LC:Lane_way w_5>L:Arc_way w_5__way e_5
Car_9(Clone)_5828,29.64,FRAME,1.75,0.01,133.34,13.46,13.53,13.53,Lane_way n_2,Path_way n_2,way n,206.65,316.79,0.652,,,Cruising,Approaching,LaneKeeping,0,0,0,START
MiniBus_Ambulance(Clone)_4009,29.64,FRAME,-206.14,-0.01,1.75,16.40,16.49,17.89,Lane_way w_3,Path_way w_3,way w,133.85,316.79,0.423,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way w_3
Car_7(Clone)_4862,29.65,COLLISION_RISK,,,,,,,,Car_4(Clone)_8440,beside_left,,,,dist=3.8,,,,,,,,START
Car_7(Clone)_4862,29.65,FRAME,30.86,0.00,-1.75,0.00,12.92,12.92,Lane_way e_2,Path_way e_2,way e,309.13,316.79,0.976,,,Stopped,WaitingRed,LaneKeeping,0,0,0,START
Jeep_2(Clone)_9985,29.65,STATE_MOTION,,,,,,,,Braking,,,,,,,,,,,,,START>LC:Lane_way s_4>L:Arc_way s_4__way n_4
Car_4(Clone)_8440,29.65,COLLISION_RISK,,,,,,,,Car_7(Clone)_4862,beside_right,,,,dist=3.8,,,,,,,,START>LC:Lane_way e_1
Car_4(Clone)_8440,29.65,COLLISION_RISK,,,,,,,,Car_8(Clone)_1941,rear_right,,,,dist=11.8 closing=6.8,,,,,,,,START>LC:Lane_way e_1
Car_4(Clone)_8440,29.65,FRAME,29.43,-0.03,-5.25,1.76,13.54,14.20,Lane_way e_1,Path_way e_1,way e,310.56,316.79,0.980,,,Braking,WaitingRed,LaneKeeping,0,0,0,START>LC:Lane_way e_1
Car_4(Clone)_1552,29.65,FRAME,-27.17,-0.03,5.25,7.72,14.57,17.02,Arc_way w_4__way e_4,ArcPath_Arc_way w_4__way e_4,none,0.00,46.40,0.000,,,Cruising,Approaching,Turning,0,0,0,START>LC:Lane_way w_4>L:Arc_way w_4__way e_4
Jeep_2(Clone)_5775,29.65,FRAME,-5.25,0.01,-61.28,14.26,14.33,15.64,Lane_way s_4,Path_way s_4,way s,278.71,316.79,0.880,,,Cruising,Approaching,LaneKeeping,0,0,0,START>LC:Lane_way s_4
Police_2(Clone)_7766,29.65,COLLISION_RISK,,,,,,,,MiniBus_Ambulance(Clone)_2333,rear_right,,,,dist=8.7 closing=2.3,,,,,,,,START
Car_2(Clone)_2008,29.65,FRAME,228.81,0.02,-6.65,11.18,12.33,12.33,Lane_way e_1,Path_way e_1,way e,111.18,316.79,0.351,,,Cruising,Approaching,LaneChangeRight,0,0,0,START>LC:Lane_way e_1
Car_3(Clone)_8229,29.65,FRAME,-296.28,-0.01,5.25,11.55,11.62,11.62,Lane_way w_4,Path_way w_4,way w,43.71,316.79,0.138,,,Cruising,Approaching,LaneKeeping,0,0,0,START
Car_7(Clone)_3775,29.67,FRAME,4.97,0.00,27.85,3.82,12.30,12.30,Arc_way n_1__way w_1,ArcPath_Arc_way n_1__way w_1,none,0.00,40.80,0.000,,,Cruising,Approaching,Turning,0,0,0,START>L:Arc_way n_1__way w_1
Car_7(Clone)_9820,29.67,STATE_MOTION,,,,,,,,Cruising,,,,,,,,,,,,,START>LC:Lane_way s_4
